Codigo,Vereda,Avaluo,Predial
50015000,5,2053000,10265.0
50016000,5,2721000,13605.0
50017000,5,304000,1520.0
50017000,5,304000,1520.0
50018000,5,643000,3215.0
50018000,5,643000,3215.0
50018000,5,643000,3215.0
50018000,5,643000,3215.0
50018001,5,99000,495.0
50019000,5,338000,1690.0
50021000,5,871000,4355.0
50022000,5,1056000,5280.0
50022000,5,1056000,5280.0
50023000,5,4379000,21895.0
50023000,5,4379000,21895.0
50023000,5,4379000,21895.0
50024000,5,2189000,10945.0
50025000,5,525000,2625.0
50026000,5,8865000,44325.0
50026000,5,8865000,44325.0
50027000,5,4853000,24265.0
50028000,5,3913000,19565.0
50029000,5,1242000,6210.0
50030000,5,226000,1130.0
50031000,5,304000,1520.0
50032000,5,1242000,6210.0
50033000,5,3525000,17625.0
50033000,5,3525000,17625.0
50033000,5,3525000,17625.0
50033000,5,3525000,17625.0
50033000,5,3525000,17625.0
50034000,5,14796000,73980.0
50035000,5,4105000,20525.0
50036000,5,7722000,38610.0
50037000,5,1155000,5775.0
50038000,5,943000,4715.0
50039000,5,943000,4715.0
50039000,5,943000,4715.0
50040000,5,1660000,8300.0
50041000,5,10766000,53830.0
50041000,5,10766000,53830.0
50041000,5,10766000,53830.0
50041000,5,10766000,53830.0
50042000,5,5864000,29320.0
50042000,5,5864000,29320.0
50042000,5,5864000,29320.0
50043000,5,3404000,17020.0
50044000,5,18860000,94300.0
50044000,5,18860000,94300.0
50044000,5,18860000,94300.0
50044001,5,205000,1025.0
50044002,5,241000,1205.0
50044003,5,780000,3900.0
50045000,5,995000,4975.0
50046000,5,1676000,8380.0
50047000,5,860000,4300.0
50048000,5,1260000,6300.0
50049000,5,2814000,14070.0
50049000,5,2814000,14070.0
50049000,5,2814000,14070.0
50049001,5,648000,3240.0
50049002,5,99000,495.0
50050000,5,6413000,32065.0
50050000,5,6413000,32065.0
50051000,5,2483000,12415.0
50052000,5,3193000,15965.0
50053000,5,1203000,6015.0
50053000,5,1203000,6015.0
50055000,5,344000,1720.0
50056000,5,1973000,9865.0
50057000,5,11173000,55865.0
50057000,5,11173000,55865.0
50057000,5,11173000,55865.0
50058000,5,4088000,20440.0
50058000,5,4088000,20440.0
50058000,5,4088000,20440.0
50059000,5,3785000,18925.0
50060000,5,995000,4975.0
50061000,5,1467000,7335.0
50062000,5,6376000,31880.0
50063000,5,1415000,7075.0
50064000,5,6889000,34445.0
50064000,5,6889000,34445.0
50065000,5,20335000,101675.0
50066000,5,1676000,8380.0
50067000,5,1223000,6115.0
50067000,5,1223000,6115.0
50068000,5,943000,4715.0
50069000,5,3876000,19380.0
50070000,5,8797000,43985.0
50071000,5,4166000,20830.0
50071000,5,4166000,20830.0
50071000,5,4166000,20830.0
50071001,5,365000,1825.0
50071002,5,61000,305.0
50072000,5,2666000,13330.0
50072000,5,2666000,13330.0
50073000,5,1757000,8785.0
50073000,5,1757000,8785.0
50073000,5,1757000,8785.0
50074000,5,5112000,25560.0
50075000,5,3398000,16990.0
50075000,5,3398000,16990.0
50076000,5,3856000,19280.0
50076001,5,165000,825.0
50077000,5,1509000,7545.0
50078000,5,3913000,19565.0
50079000,5,2072000,10360.0
50080000,5,1751000,8755.0
50080000,5,1751000,8755.0
50081000,5,2091000,10455.0
50082000,5,754000,3770.0
50083000,5,1761000,8805.0
50084000,5,5842000,29210.0
50085000,5,1472000,7360.0
50085000,5,1472000,7360.0
50086000,5,6153000,30765.0
50087000,5,10289000,51445.0
50087000,5,10289000,51445.0
50087000,5,10289000,51445.0
50087000,5,10289000,51445.0
50087000,5,10289000,51445.0
50087000,5,10289000,51445.0
50087000,5,10289000,51445.0
50087000,5,10289000,51445.0
50087000,5,10289000,51445.0
50087000,5,10289000,51445.0
50088000,5,682000,3410.0
50088000,5,682000,3410.0
50089000,5,3172000,15860.0
50089000,5,3172000,15860.0
50090000,5,754000,3770.0
50091000,5,6413000,32065.0
50092000,5,1509000,7545.0
50093000,5,5498000,27490.0
50096000,5,2228000,11140.0
50097000,5,13236000,66180.0
50099000,5,762000,3810.0
50100000,5,5866000,29330.0
50100001,5,165000,825.0
50101000,5,14285000,71425.0
50102000,5,4696000,23480.0
50102000,5,4696000,23480.0
50103000,5,2931000,14655.0
50103000,5,2931000,14655.0
50105000,5,11374000,56870.0
50105000,5,11374000,56870.0
50106000,5,2137000,10685.0
50107000,5,1738000,8690.0
50108000,5,2228000,11140.0
50108000,5,2228000,11140.0
50109000,5,1173000,5865.0
50110000,5,33547000,167735.0
50111000,5,4819000,24095.0
50111000,5,4819000,24095.0
50111000,5,4819000,24095.0
50112000,5,3524000,17620.0
50113000,5,8939000,44695.0
50114000,5,2931000,14655.0
50115000,5,10151000,50755.0
50116000,5,3556000,17780.0
50116000,5,3556000,17780.0
50117000,5,6036000,30180.0
50117001,5,165000,825.0
50118000,5,4736000,23680.0
50119000,5,1747000,8735.0
50120000,5,1810000,9050.0
50121000,5,2753000,13765.0
50122000,5,1698000,8490.0
50123000,5,3391000,16955.0
50124000,5,2022000,10110.0
50125000,5,2281000,11405.0
50126000,5,2992000,14960.0
50127001,5,1124000,5620.0
50128000,5,2691000,13455.0
50128000,5,2691000,13455.0
50128000,5,2691000,13455.0
50129000,5,879000,4395.0
50130000,5,3524000,17620.0
50130000,5,3524000,17620.0
50131000,5,4368000,21840.0
50132000,5,879000,4395.0
50133000,5,2814000,14070.0
50133001,5,123000,615.0
50136000,5,1415000,7075.0
50137000,5,10560000,52800.0
50138000,5,16541000,82705.0
50139000,5,3524000,17620.0
50140000,5,5281000,26405.0
50140000,5,5281000,26405.0
50141000,5,4110000,20550.0
50141000,5,4110000,20550.0
50141000,5,4110000,20550.0
50141001,5,274000,1370.0
50142000,5,1056000,5280.0
50143000,5,4696000,23480.0
50143000,5,4696000,23480.0
50143000,5,4696000,23480.0
50143001,5,192000,960.0
50144000,5,9515000,47575.0
50145000,5,9240000,46200.0
50146000,5,2234000,11170.0
50147000,5,12753000,63765.0
50148000,5,9599000,47995.0
50148000,5,9599000,47995.0
50149000,5,4018000,20090.0
50149000,5,4018000,20090.0
50150000,5,776000,3880.0
50151000,5,879000,4395.0
50152000,5,2639000,13195.0
50152000,5,2639000,13195.0
50153000,5,879000,4395.0
50154000,5,974000,4870.0
50155000,5,1318000,6590.0
50156000,5,943000,4715.0
50157000,5,3925000,19625.0
50158000,5,1210000,6050.0
50159000,5,734000,3670.0
50160000,5,2565000,12825.0
50161000,5,2880000,14400.0
50162000,5,839000,4195.0
50163000,5,316000,1580.0
50164000,5,2151000,10755.0
50164000,5,2151000,10755.0
50165000,5,211000,1055.0
50166000,5,8481000,42405.0
50167000,5,936000,4680.0
50167000,5,936000,4680.0
50168000,5,188000,940.0
50169000,5,2201000,11005.0
50169000,5,2201000,11005.0
50170000,5,522000,2610.0
50171000,5,5487000,27435.0
50171000,5,5487000,27435.0
50172000,5,2829000,14145.0
50173000,5,19049000,95245.0
50173000,5,19049000,95245.0
50174000,5,2228000,11140.0
50176000,5,10552000,52760.0
50176000,5,10552000,52760.0
50177000,5,2234000,11170.0
50177000,5,2234000,11170.0
50178000,5,9179000,45895.0
50179000,5,11199000,55995.0
50180000,5,3002000,15010.0
50181000,5,3414000,17070.0
50182000,5,2814000,14070.0
50183000,5,2931000,14655.0
50184000,5,2825000,14125.0
50184000,5,2825000,14125.0
50185000,5,3992000,19960.0
50185000,5,3992000,19960.0
50186000,5,4266000,21330.0
50186000,5,4266000,21330.0
50187000,5,1922000,9610.0
50188000,5,2659000,13295.0
50188000,5,2659000,13295.0
50189000,5,3558000,17790.0
50190000,5,3264000,16320.0
50190000,5,3264000,16320.0
50191000,5,2343000,11715.0
50192000,5,1933000,9665.0
50193000,5,2814000,14070.0
50193000,5,2814000,14070.0
50194000,5,8046000,40230.0
50195000,5,3524000,17620.0
50196000,5,2952000,14760.0
50197000,5,7852000,39260.0
50198000,5,9609000,48045.0
50199000,5,2340000,11700.0
50199000,5,2340000,11700.0
50200000,5,6137000,30685.0
50200000,5,6137000,30685.0
50200000,5,6137000,30685.0
50201000,5,7431000,37155.0
50201000,5,7431000,37155.0
50201000,5,7431000,37155.0
50203000,5,16145000,80725.0
50207000,5,8423000,42115.0
50207000,5,8423000,42115.0
50207000,5,8423000,42115.0
50207001,5,439000,2195.0
50208000,5,2193000,10965.0
50210000,5,501000,2505.0
50210000,5,501000,2505.0
50211000,5,1364000,6820.0
50211000,5,1364000,6820.0
50212000,5,3697000,18485.0
50213000,5,1002000,5010.0
50214000,5,522000,2610.0
50215000,5,879000,4395.0
50216000,5,1201000,6005.0
50218000,5,1573000,7865.0
50219000,5,879000,4395.0
50220000,5,1350000,6750.0
50220000,5,1350000,6750.0
50221000,5,2992000,14960.0
50222000,5,2053000,10265.0
50223000,5,1173000,5865.0
50224000,5,2931000,14655.0
50224000,5,2931000,14655.0
50225000,5,871000,4355.0
50226000,5,568000,2840.0
50227000,5,1128000,5640.0
50228000,5,3132000,15660.0
50228000,5,3132000,15660.0
50229000,5,1757000,8785.0
50229000,5,1757000,8785.0
50230000,5,19552000,97760.0
50230000,5,19552000,97760.0
50230000,5,19552000,97760.0
50231000,5,1469000,7345.0
50231000,5,1469000,7345.0
50232000,5,1242000,6210.0
50232000,5,1242000,6210.0
50233000,5,1155000,5775.0
50233000,5,1155000,5775.0
50234000,5,1048000,5240.0
50235001,5,149000,745.0
50236000,5,1977000,9885.0
50237000,5,2234000,11170.0
50239000,5,762000,3810.0
50239000,5,762000,3810.0
50240000,5,1148000,5740.0
50241000,5,2343000,11715.0
50242000,5,2525000,12625.0
50243000,5,2343000,11715.0
50245000,5,316000,1580.0
50245000,5,316000,1580.0
50246000,5,1214000,6070.0
50246000,5,1214000,6070.0
50246000,5,1214000,6070.0
50247000,5,3216000,16080.0
50247000,5,3216000,16080.0
50248000,5,1951000,9755.0
50248000,5,1951000,9755.0
50249000,5,1845000,9225.0
50250000,5,525000,2625.0
50250000,5,525000,2625.0
50251000,5,353000,1765.0
50251000,5,353000,1765.0
50252000,5,1469000,7345.0
50253000,5,762000,3810.0
50254000,5,1409000,7045.0
50255000,5,1350000,6750.0
50255000,5,1350000,6750.0
50256000,5,3896000,19480.0
50256000,5,3896000,19480.0
50256000,5,3896000,19480.0
50257000,5,2556000,12780.0
50258000,5,8734000,43670.0
50259000,5,1229000,6145.0
50260000,5,1341000,6705.0
50261000,5,2512000,12560.0
50262000,5,1050000,5250.0
50263000,5,775000,3875.0
50263000,5,775000,3875.0
50264000,5,661000,3305.0
50264000,5,661000,3305.0
50266000,5,1173000,5865.0
50267000,5,1818000,9090.0
50268000,5,492000,2460.0
50268000,5,492000,2460.0
50268000,5,492000,2460.0
50269000,5,3849000,19245.0
50269000,5,3849000,19245.0
50270000,5,1472000,7360.0
50271000,5,1472000,7360.0
50272000,5,381000,1905.0
50273000,5,11187000,55935.0
50273000,5,11187000,55935.0
50274000,5,691000,3455.0
60001000,6,20851000,104255.0
60003000,6,9258000,46290.0
60003000,6,9258000,46290.0
60004000,6,29514000,147570.0
60005000,6,45219000,226095.0
60005000,6,45219000,226095.0
60006000,6,6537000,32685.0
60007000,6,7707000,38535.0
60007000,6,7707000,38535.0
60008000,6,838000,4190.0
60008000,6,838000,4190.0
60008000,6,838000,4190.0
60009000,6,1881000,9405.0
60010000,6,1456000,7280.0
60011000,6,1757000,8785.0
60011000,6,1757000,8785.0
60011000,6,1757000,8785.0
60011000,6,1757000,8785.0
60011000,6,1757000,8785.0
60013000,6,1104000,5520.0
60014000,6,440000,2200.0
60015000,6,2639000,13195.0
60016000,6,1050000,5250.0
60017000,6,3521000,17605.0
60017000,6,3521000,17605.0
60017000,6,3521000,17605.0
60017000,6,3521000,17605.0
60017000,6,3521000,17605.0
60017000,6,3521000,17605.0
60017000,6,3521000,17605.0
60017000,6,3521000,17605.0
60017000,6,3521000,17605.0
60018000,6,396000,1980.0
60019000,6,2639000,13195.0
60019000,6,2639000,13195.0
60020000,6,5681000,28405.0
60020000,6,5681000,28405.0
60020000,6,5681000,28405.0
60020000,6,5681000,28405.0
60020000,6,5681000,28405.0
60021000,6,1887000,9435.0
60021000,6,1887000,9435.0
60021000,6,1887000,9435.0
60022000,6,1128000,5640.0
60022000,6,1128000,5640.0
60023000,6,1628000,8140.0
60024000,6,316000,1580.0
60025000,6,629000,3145.0
60025000,6,629000,3145.0
60025000,6,629000,3145.0
60025000,6,629000,3145.0
60025000,6,629000,3145.0
60026000,6,599000,2995.0
60027000,6,568000,2840.0
60028000,6,536000,2680.0
60029000,6,1004000,5020.0
60030000,6,571000,2855.0
60031000,6,436000,2180.0
60032000,6,1878000,9390.0
60032000,6,1878000,9390.0
60032000,6,1878000,9390.0
60033000,6,363000,1815.0
60034000,6,568000,2840.0
60034000,6,568000,2840.0
60034000,6,568000,2840.0
60035000,6,194000,970.0
60036000,6,2340000,11700.0
60037000,6,2722000,13610.0
60038000,6,1213000,6065.0
60038000,6,1213000,6065.0
60039000,6,690000,3450.0
60039000,6,690000,3450.0
60040000,6,1173000,5865.0
60041000,6,1137000,5685.0
60042000,6,3402000,17010.0
60043000,6,1010000,5050.0
60043000,6,1010000,5050.0
60043000,6,1010000,5050.0
60043000,6,1010000,5050.0
60044000,6,365000,1825.0
60044000,6,365000,1825.0
60044000,6,365000,1825.0
60044000,6,365000,1825.0
60045000,6,324000,1620.0
60045000,6,324000,1620.0
60046000,6,930000,4650.0
60046000,6,930000,4650.0
60047000,6,282000,1410.0
60048000,6,667000,3335.0
60049000,6,1469000,7345.0
60050000,6,2242000,11210.0
60050000,6,2242000,11210.0
60052000,6,2095000,10475.0
60053000,6,1260000,6300.0
60054000,6,2766000,13830.0
60055000,6,4194000,20970.0
60055000,6,4194000,20970.0
60056000,6,4281000,21405.0
60057000,6,6220000,31100.0
60058000,6,6704000,33520.0
60059000,6,6126000,30630.0
60059000,6,6126000,30630.0
60059000,6,6126000,30630.0
60060000,6,3810000,19050.0
60061000,6,2012000,10060.0
60061000,6,2012000,10060.0
60062000,6,1260000,6300.0
60063000,6,2478000,12390.0
60064000,6,3756000,18780.0
60065000,6,6617000,33085.0
60065000,6,6617000,33085.0
60065000,6,6617000,33085.0
60065001,6,2035000,10175.0
60066000,6,1834000,9170.0
60067000,6,1676000,8380.0
60067000,6,1676000,8380.0
60068000,6,411000,2055.0
60069000,6,2434000,12170.0
60070000,6,1138000,5690.0
60071000,6,543000,2715.0
60071000,6,543000,2715.0
60072000,6,2151000,10755.0
60073000,6,1109000,5545.0
60073000,6,1109000,5545.0
60074000,6,11287000,56435.0
60075000,6,1593000,7965.0
60075000,6,1593000,7965.0
60076000,6,3922000,19610.0
60077000,6,3775000,18875.0
60077000,6,3775000,18875.0
60078000,6,363000,1815.0
60078000,6,363000,1815.0
60079000,6,408000,2040.0
60079000,6,408000,2040.0
60080000,6,235000,1175.0
60081000,6,4423000,22115.0
60082000,6,2746000,13730.0
60083000,6,9179000,45895.0
60084000,6,1641000,8205.0
60085000,6,1822000,9110.0
60086000,6,2779000,13895.0
60086000,6,2779000,13895.0
60087000,6,3142000,15710.0
60091000,6,1144000,5720.0
60092000,6,1048000,5240.0
60092000,6,1048000,5240.0
60093000,6,754000,3770.0
60094000,6,754000,3770.0
60094000,6,754000,3770.0
60095000,6,1890000,9450.0
60096000,6,838000,4190.0
60097000,6,2718000,13590.0
60098000,6,968000,4840.0
60099000,6,1050000,5250.0
60100000,6,1260000,6300.0
60101000,6,2674000,13370.0
60101000,6,2674000,13370.0
60101000,6,2674000,13370.0
60102000,6,7083000,35415.0
60102000,6,7083000,35415.0
60103000,6,1887000,9435.0
60104000,6,2475000,12375.0
60105000,6,1783000,8915.0
60105000,6,1783000,8915.0
60105000,6,1783000,8915.0
60106000,6,549000,2745.0
60107000,6,1386000,6930.0
60107000,6,1386000,6930.0
60108000,6,1492000,7460.0
60108000,6,1492000,7460.0
60109000,6,2303000,11515.0
60110000,6,385000,1925.0
60111000,6,282000,1410.0
60112000,6,502000,2510.0
60113000,6,2012000,10060.0
60113000,6,2012000,10060.0
60114000,6,3237000,16185.0
60114000,6,3237000,16185.0
60114000,6,3237000,16185.0
60114000,6,3237000,16185.0
60114000,6,3237000,16185.0
60114000,6,3237000,16185.0
60114000,6,3237000,16185.0
60115000,6,522000,2610.0
60115000,6,522000,2610.0
60116000,6,1504000,7520.0
60117000,6,586000,2930.0
60118000,6,1729000,8645.0
60118000,6,1729000,8645.0
60119000,6,2138000,10690.0
60119000,6,2138000,10690.0
60119000,6,2138000,10690.0
60120000,6,1141000,5705.0
60120000,6,1141000,5705.0
60121000,6,1554000,7770.0
60121000,6,1554000,7770.0
60122000,6,3951000,19755.0
60123000,6,2548000,12740.0
60124000,6,3823000,19115.0
60125000,6,1173000,5865.0
60126000,6,922000,4610.0
60127000,6,629000,3145.0
60128000,6,1887000,9435.0
60129000,6,1676000,8380.0
60130000,6,1119000,5595.0
60131000,6,2512000,12560.0
60131000,6,2512000,12560.0
60131000,6,2512000,12560.0
60132000,6,1173000,5865.0
60133000,6,1173000,5865.0
60134000,6,1593000,7965.0
60135000,6,2095000,10475.0
60136000,6,1050000,5250.0
60136000,6,1050000,5250.0
60136000,6,1050000,5250.0
60136000,6,1050000,5250.0
60136000,6,1050000,5250.0
60136000,6,1050000,5250.0
60136000,6,1050000,5250.0
60137000,6,1128000,5640.0
60137000,6,1128000,5640.0
60138000,6,5249000,26245.0
60139000,6,1701000,8505.0
60140000,6,2718000,13590.0
60140000,6,2718000,13590.0
60141000,6,734000,3670.0
60142000,6,936000,4680.0
60143000,6,5660000,28300.0
60143000,6,5660000,28300.0
60144000,6,242000,1210.0
60145000,6,1273000,6365.0
60146000,6,271000,1355.0
60146000,6,271000,1355.0
60147000,6,1312000,6560.0
60147000,6,1312000,6560.0
60148000,6,888000,4440.0
60149000,6,242000,1210.0
60150000,6,236000,1180.0
60150000,6,236000,1180.0
60151000,6,211000,1055.0
60152000,6,262000,1310.0
60153000,6,838000,4190.0
60154000,6,2581000,12905.0
60155000,6,995000,4975.0
60156000,6,8585000,42925.0
60157000,6,1676000,8380.0
60158000,6,1991000,9955.0
60159000,6,554000,2770.0
60160000,6,2893000,14465.0
60160000,6,2893000,14465.0
60162000,6,295000,1475.0
60164000,6,1784000,8920.0
60164000,6,1784000,8920.0
60164000,6,1784000,8920.0
60164000,6,1784000,8920.0
60164000,6,1784000,8920.0
60164000,6,1784000,8920.0
60164000,6,1784000,8920.0
60165000,6,5141000,25705.0
60166000,6,494000,2470.0
60167000,6,335000,1675.0
60168000,6,98000,490.0
60169000,6,15000,75.0
60170000,6,92000,460.0
60171000,6,33000,165.0
60172000,6,1392000,6960.0
60173000,6,736000,3680.0
60174000,6,1719000,8595.0
60175000,6,17520000,87600.0
60175000,6,17520000,87600.0
60175000,6,17520000,87600.0
60175000,6,17520000,87600.0
60175000,6,17520000,87600.0
60175000,6,17520000,87600.0
60176000,6,1879000,9395.0
60177000,6,3353000,16765.0
60178000,6,2012000,10060.0
60178000,6,2012000,10060.0
60179000,6,5980000,29900.0
60179000,6,5980000,29900.0
60180000,6,11396000,56980.0
60180000,6,11396000,56980.0
60181000,6,4157000,20785.0
60182000,6,6213000,31065.0
60183000,6,838000,4190.0
60183000,6,838000,4190.0
60184000,6,8220000,41100.0
60185000,6,6917000,34585.0
60186000,6,1469000,7345.0
60187000,6,2201000,11005.0
60188000,6,838000,4190.0
60188000,6,838000,4190.0
60188000,6,838000,4190.0
60189000,6,4427000,22135.0
60189000,6,4427000,22135.0
60190000,6,1571000,7855.0
60191000,6,1016000,5080.0
60192000,6,734000,3670.0
60192000,6,734000,3670.0
60192000,6,734000,3670.0
60193000,6,316000,1580.0
60194000,6,1661000,8305.0
60195000,6,211000,1055.0
60196000,6,208000,1040.0
60197000,6,472000,2360.0
60198000,6,522000,2610.0
60199000,6,923000,4615.0
60200000,6,4529000,22645.0
60202000,6,915000,4575.0
60202000,6,915000,4575.0
60202000,6,915000,4575.0
60203000,6,1109000,5545.0
60203000,6,1109000,5545.0
60204000,6,12069000,60345.0
60205000,6,9069000,45345.0
60206000,6,1342000,6710.0
60207000,6,6939000,34695.0
60207001,6,343000,1715.0
60208000,6,5968000,29840.0
60209000,6,4560000,22800.0
60210000,6,6557000,32785.0
60211000,6,779000,3895.0
60212000,6,7243000,36215.0
60212000,6,7243000,36215.0
60213000,6,1117000,5585.0
60214000,6,6302000,31510.0
60215000,6,2080000,10400.0
60216000,6,1089000,5445.0
60216000,6,1089000,5445.0
60217000,6,1050000,5250.0
60218000,6,2396000,11980.0
60219000,6,1009000,5045.0
60220000,6,249000,1245.0
60221000,6,391000,1955.0
60221000,6,391000,1955.0
60222000,6,649000,3245.0
60223000,6,3563000,17815.0
60224000,6,9487000,47435.0
60224000,6,9487000,47435.0
60225000,6,575000,2875.0
60225000,6,575000,2875.0
60226000,6,353000,1765.0
60226000,6,353000,1765.0
60227000,6,231000,1155.0
60229000,6,1509000,7545.0
60230000,6,1089000,5445.0
60231000,6,420000,2100.0
60232000,6,271000,1355.0
60233000,6,187000,935.0
60234000,6,1816000,9080.0
60235000,6,2109000,10545.0
60236000,6,158000,790.0
60237000,6,420000,2100.0
60238000,6,231000,1155.0
60239000,6,344000,1720.0
60239000,6,344000,1720.0
60240000,6,176000,880.0
60241000,6,295000,1475.0
60242000,6,156000,780.0
60243000,6,156000,780.0
60244000,6,215000,1075.0
60245000,6,495000,2475.0
60247000,6,2530000,12650.0
60248000,6,9936000,49680.0
60249000,6,235000,1175.0
60250000,6,266000,1330.0
60251000,6,6496000,32480.0
60251000,6,6496000,32480.0
60252000,6,1533000,7665.0
60253000,6,838000,4190.0
60253000,6,838000,4190.0
60254000,6,2391000,11955.0
60255000,6,1450000,7250.0
60256000,6,420000,2100.0
60257000,6,708000,3540.0
60258000,6,399000,1995.0
60259000,6,9899000,49495.0
60259000,6,9899000,49495.0
60260000,6,2640000,13200.0
60260000,6,2640000,13200.0
60261000,6,2175000,10875.0
60262000,6,2012000,10060.0
60264000,6,2303000,11515.0
60264000,6,2303000,11515.0
60264000,6,2303000,11515.0
60264000,6,2303000,11515.0
60265000,6,2721000,13605.0
60265000,6,2721000,13605.0
60265000,6,2721000,13605.0
60265000,6,2721000,13605.0
