Codigo,Vereda,Dirección,Avaluo,Predial
101039000,10,EL HORIZONTE VDA HUERTA GRANDE,7684000,151040000000000000000000000000
101040000,10,EL ENCENILLO VDA HUERTA GRANDE,13310000,151040000000000000000000000000
101041000,10,LA ESMERALDA Lo 2 VDA HUERTA GRAND,6442000,151040000000000000000000000000
101042000,10,EL ROSAL Lo 3 VDA HUERTA GRANDE,6442000,151040000000000000000000000000
101043000,10,LOS ARRAYANES Lo 4 VDA HUERTA GRAN,6442000,151040000000000000000000000000
101044000,10,EL MILAGRO Lo 5 VDA HUERTA GRANDE,6442000,151040000000000000000000000000
101046000,10,LAS PIEDRITAS Lo 2 VDA HUERTA GRAN,1829000,151040000000000000000000000000
101047000,10,LAS ACACIAS Lo 3 VDA HUERTA GRANDE,1829000,151040000000000000000000000000
101048000,10,EL PINO Lo 4 VDA HUERTA GRANDE,1829000,151040000000000000000000000000
101049000,10,EL TANQUE Lo 5 VDA HUERTA GRANDE,1829000,151040000000000000000000000000
101050000,10,CASA LOMA Lo 6 VDA HUERTA GRANDE,1829000,151040000000000000000000000000
101051000,10,LA PONDEROSA Lo 7 VDA HUERTA GRAND,1829000,151040000000000000000000000000
101052000,10,EL ARROYO Lo 8 VDA HUERTA GRANDE,1829000,151040000000000000000000000000
101053000,10,BUENAVISTA VDA HUERTA GRANDE,18994000,151040000000000000000000000000
101053000,10,BUENAVISTA VDA HUERTA GRANDE,18994000,151040000000000000000000000000
101054000,10,EL ALTO VDA HUERTA GRANDE,19436000,151040000000000000000000000000
101054000,10,EL ALTO VDA HUERTA GRANDE,19436000,151040000000000000000000000000
101055000,10,EL ALJIBE VDA HUERTA GRANDE,1979000,151040000000000000000000000000
101056000,10,LOTE BUENAVISTA VDA HUERTA GRANDE,957000,151040000000000000000000000000
101057000,10,SAN ISIDRO VDA HUERTA GRANDE,754000,151040000000000000000000000000
101058000,10,XXX VDA HUERTA GRANDE,3403000,151040000000000000000000000000
101059000,10,XXX VDA HUERTA GRANDE,3112000,151040000000000000000000000000
101060000,10,XXX VDA HUERTA GRANDE,5405000,151040000000000000000000000000
101061000,10,EL LUCERO VDA HUERTA GRANDE,22630000,151040000000000000000000000000
101062000,10,EL ARRAYAN VDA HUERTA GRANDE,6621000,151040000000000000000000000000
101063000,10,EL RECUERDO VDA HUERTA GRANDE,2680000,151040000000000000000000000000
101064000,10,SAN ISIDRO VDA HUERTA GRANDE,4144000,151040000000000000000000000000
101065000,10,EL ENCENILLO VDA HUERTA GRANDE,570000,151040000000000000000000000000
101066000,10,FINCA BUENAVISTA VDA HUERTA GRANDE,1230000,151040000000000000000000000000
101066000,10,FINCA BUENAVISTA VDA HUERTA GRANDE,1230000,151040000000000000000000000000
101067000,10,VILLA MARGARITA VDA HUERTA GRANDE,7466000,151040000000000000000000000000
101068000,10,LA QUEBRADA VDA HUERTA GRANDE,6310000,151040000000000000000000000000
101068000,10,LA QUEBRADA VDA HUERTA GRANDE,6310000,151040000000000000000000000000
101069000,10,XXX VDA HUERTA GRANDE,1405000,151040000000000000000000000000
101070000,10,XXX VDA HUERTA GRANDE,1834000,151040000000000000000000000000
101071000,10,EL LLANITO VDA Lo 1 VDA HUERTA GRA,3119000,151040000000000000000000000000
101071000,10,EL LLANITO VDA Lo 1 VDA HUERTA GRA,3119000,151040000000000000000000000000
101072000,10,VILLA NUEVA Lo 3 VDA HUERTA GRANDE,3136000,151040000000000000000000000000
101073000,10,EL RECUERDO Lo 4 VDA HUERTA GRANDE,2999000,151040000000000000000000000000
101074000,10,EL REGALO Lo 5 VDA HUERTA GRANDE,3143000,151040000000000000000000000000
101074000,10,EL REGALO Lo 5 VDA HUERTA GRANDE,3143000,151040000000000000000000000000
101074000,10,EL REGALO Lo 5 VDA HUERTA GRANDE,3143000,151040000000000000000000000000
101075000,10,EL MANANTIAL Lo 6 VDA HUERTA GRAND,3715000,151040000000000000000000000000
101076000,10,LA CANADA Lo 7 VDA HUERTA GRANDE,3267000,151040000000000000000000000000
101077000,10,LOS ALISOS Lo 8 VDA HUERTA GRANDE,3359000,151040000000000000000000000000
101078000,10,LA PRADERA VDA HUERTA GRANDE,10574000,151040000000000000000000000000
101079000,10,LAS ACACIAS VDA HUERTA GRANDE,11272000,151040000000000000000000000000
101080000,10,EL ARRAYAN VDA HUERTA GRANDE,6516000,151040000000000000000000000000
101081000,10,XXX VDA HUERTA GRANDE,5153000,151040000000000000000000000000
101081000,10,XXX VDA HUERTA GRANDE,5153000,151040000000000000000000000000
101082000,10,EL PAPAYO VDA HUERTA GRANDE,2095000,151040000000000000000000000000
101083000,10,ANAPOIMA VDA HUERTA GRANDE,13817000,151040000000000000000000000000
101084000,10,LA PALMA VDA HUERTA GRANDE,20623000,151040000000000000000000000000
101085000,10,XXX VDA HUERTA GRANDE,1427000,151040000000000000000000000000
101086000,10,XXX VDA HUERTA GRANDE,2044000,151040000000000000000000000000
101087000,10,XXX VDA HUERTA GRANDE,2044000,151040000000000000000000000000
101088000,10,LA CUADRITA Lo 2 VDA HUERTA GRANDE,2003000,151040000000000000000000000000
101089000,10,EL RECUERDO Lo 1 VDA HUERTA GRANDE,812000,151040000000000000000000000000
101090000,10,VILLA NUEVA VDA HUERTA GRANDE,18047000,151040000000000000000000000000
101090000,10,VILLA NUEVA VDA HUERTA GRANDE,18047000,151040000000000000000000000000
101090000,10,VILLA NUEVA VDA HUERTA GRANDE,18047000,151040000000000000000000000000
101091000,10,LA PRADERA VDA HUERTA GRANDE,5866000,151040000000000000000000000000
101091000,10,LA PRADERA VDA HUERTA GRANDE,5866000,151040000000000000000000000000
101091000,10,LA PRADERA VDA HUERTA GRANDE,5866000,151040000000000000000000000000
101092000,10,BUENA VISTA VDA HUERTA GRANDE,6806000,151040000000000000000000000000
101093000,10,EL RECUERDO VDA HUERTA GRANDE,4318000,151040000000000000000000000000
101094000,10,LOTE 3 VDA HUERTA GRANDE,2738000,151040000000000000000000000000
101094000,10,LOTE 3 VDA HUERTA GRANDE,2738000,151040000000000000000000000000
101095000,10,EL RECUERDO VDA HUERTA GRANDE,3436000,151040000000000000000000000000
101096000,10,EL ENCENILLO VDA HUERTA GRANDE,2681000,151040000000000000000000000000
101097000,10,LA HUERTICA VDA HUERTA GRANDE,11856000,151040000000000000000000000000
101100000,10,SAN MARTIN VDA HUERTA GRANDE,158000,151040000000000000000000000000
101101000,10,VDA HUERTA GRANDE,11517000,151040000000000000000000000000
101102000,10,PEDREGAL VDA HUERTA GRANDE,2676000,151040000000000000000000000000
101105000,10,LOTE SAN ANTONIO VDA HUERTA GRANDE,3363000,151040000000000000000000000000
101106000,10,LOTE EL EUCALIPTO VDA HUERTA GRAND,3363000,151040000000000000000000000000
101107000,10,LOTE EL PINO VDA HUERTA GRANDE,943000,151040000000000000000000000000
101108000,10,LOTE EL ENGANO VDA HUERTA GRANDE,943000,151040000000000000000000000000
101110000,10,LOTE SAN ISIDRO VDA HUERTA GRANDE,385000,151040000000000000000000000000
101111000,10,LOTE EL HUPACON VDA HUERTA GRANDE,3182000,151040000000000000000000000000
101113000,10,LOTE TRES ESQUINAS VDA HUERTA GRAN,1343000,151040000000000000000000000000
101114000,10,LOTE No 1 VDA HUERTA GRANDE,5950000,151040000000000000000000000000
101115000,10,LOTE No 5 VDA HUERTA GRANDE,754000,151040000000000000000000000000
101116000,10,LOTE No 3 VDA HUERTA GRANDE,2034000,151040000000000000000000000000
101116000,10,LOTE No 3 VDA HUERTA GRANDE,2034000,151040000000000000000000000000
101117000,10,LOTE No 4 VDA HUERTA GRANDE,711000,151040000000000000000000000000
101118000,10,LOTE No 2 VDA HUERTA GRANDE,3300000,151040000000000000000000000000
101118000,10,LOTE No 2 VDA HUERTA GRANDE,3300000,151040000000000000000000000000
101118000,10,LOTE No 2 VDA HUERTA GRANDE,3300000,151040000000000000000000000000
101119000,10,LOTE EL ENGANO VDA HUERTA GRANDE,4385000,151040000000000000000000000000
101120000,10,LA GARGANTILLA LOTE 1 VDA HUERTA,7542000,151040000000000000000000000000
101121000,10,LOTE LA CABANA VDA HUERTA GRANDE,2053000,151040000000000000000000000000
101122000,10,LOTE LA CABANA VDA HUERTA GRANDE,3692000,151040000000000000000000000000
101123000,10,LOTE EL ATERRIZAJE VDA HUERTA GRAN,3989000,151040000000000000000000000000
101124000,10,BUENAVISTA VDA HUERTA GRANDE,586000,151040000000000000000000000000
101125000,10,SANTA ISABEL VDA HUERTA GRANDE,8048000,151040000000000000000000000000
101126000,10,LOTE LA ESPERANZA LOTE No 2 VDA HU,3933000,151040000000000000000000000000
101127000,10,LOTE EL REGALO LOTE No 3 VDA HUERT,3298000,151040000000000000000000000000
101128000,10,LOTE EL RECUERDO LOTE No 4 VDA HUE,3092000,151040000000000000000000000000
101129000,10,ARGENTINA VDA HUERTA GRANDE,16227000,151040000000000000000000000000
101130000,10,EL CEDRO VDA HUERTA GRANDE,2518000,151040000000000000000000000000
101131000,10,EL ARRAYAN VDA HUERTA GRANDE,9787000,151040000000000000000000000000
101132000,10,LOTE SANTA MARTA VDA HUERTA GRANDE,3937000,151040000000000000000000000000
101133000,10,LOTE LAS ACACIAS VDA HUERTA GRANDE,3281000,151040000000000000000000000000
101134000,10,EL MIRADOR VDA HUERTA GRANDE,3754000,151040000000000000000000000000
101135000,10,LOTE EL CONSUELO LOTE 2 VDA HUERTA,3881000,151040000000000000000000000000
101136000,10,LOTE EL RECUERDO LOTE 3 VDA HUERTA,4359000,151040000000000000000000000000
101137000,10,LOTE ALEJANDRIA VDA HUERTA GRANDE,9251000,151040000000000000000000000000
101138000,10,LOTE EL TESORO VDA HUERTA GRANDE,4622000,151040000000000000000000000000
101138000,10,LOTE EL TESORO VDA HUERTA GRANDE,4622000,151040000000000000000000000000
101139000,10,LOTE 1 VDA HUERTA GRANDE,18469000,151040000000000000000000000000
10000020001000,2,C 8 1 22,14960000,151040100000000000000000000000
10000020001000,2,C 8 1 22,14960000,151040100000000000000000000000
10000020003000,2,K 3 6 197 199 205,14550000,151040100000000000000000000000
10000020004000,2,K 3 6 187 189 191,9954000,151040100000000000000000000000
10000020005000,2,Lo 1 K 3 6 151,9315000,151040100000000000000000000000
10000020005000,2,Lo 1 K 3 6 151,9315000,151040100000000000000000000000
10000020005000,2,Lo 1 K 3 6 151,9315000,151040100000000000000000000000
10000020006000,2,K 3 6 45 55 59,39179000,151040100000000000000000000000
10000020007000,2,K 3 6 29 35 37,13315000,151040100000000000000000000000
10000020007000,2,K 3 6 29 35 37,13315000,151040100000000000000000000000
10000020007000,2,K 3 6 29 35 37,13315000,151040100000000000000000000000
10000020007000,2,K 3 6 29 35 37,13315000,151040100000000000000000000000
10000020008000,2,K 3 6 19,10450000,151040100000000000000000000000
10000020008000,2,K 3 6 19,10450000,151040100000000000000000000000
10000020009000,2,K 3 6 03 05 11,28217000,151040100000000000000000000000
10000020010000,2,C 6 3 28 34 38,16265000,151040100000000000000000000000
10000020011000,2,K 4 6 30,7652000,151040100000000000000000000000
10000020011000,2,K 4 6 30,7652000,151040100000000000000000000000
10000020011000,2,K 4 6 30,7652000,151040100000000000000000000000
10000020012000,2,K 4 6 34,2630000,151040100000000000000000000000
10000020012000,2,K 4 6 34,2630000,151040100000000000000000000000
10000020013000,2,K 4 6 03 09,13955000,151040100000000000000000000000
10000020014000,2,K 4 6 19,23181000,151040100000000000000000000000
10000020015000,2,K 4 6 33,4785000,151040100000000000000000000000
10000020016000,2,K 4 6 45,4699000,151040100000000000000000000000
10000020017000,2,K 4 6 81,9659000,151040100000000000000000000000
10000020018000,2,K 3 7 73 89,12877000,151040100000000000000000000000
10000020019000,2,C 6 3 28,9887000,151040100000000000000000000000
10000020019000,2,C 6 3 28,9887000,151040100000000000000000000000
10000020020000,2,K 3 6 79,27500000,151040100000000000000000000000
10000020020000,2,K 3 6 79,27500000,151040100000000000000000000000
10000020021000,2,K 3 6 155,29827000,151040100000000000000000000000
10000020021000,2,K 3 6 155,29827000,151040100000000000000000000000
10000020021000,2,K 3 6 155,29827000,151040100000000000000000000000
10000020021000,2,K 3 6 155,29827000,151040100000000000000000000000
10000020022000,2,K 3 6 101,12353000,151040100000000000000000000000
10000020023000,2,K 4 6 69 Lo 2,6664000,151040100000000000000000000000
10000020024000,2,VIA CENTRO DE SALUD,6134000,151040100000000000000000000000
10000020025000,2,Lo 2 K 3 6 143,3332000,151040100000000000000000000000
10000020026000,2,Lo 3 K 3 6 137,3332000,151040100000000000000000000000
10000020027000,2,Lo 4 K 3 6 131,3332000,151040100000000000000000000000
10000020028000,2,Lo 5 K 3 6 125,3381000,151040100000000000000000000000
10000030001000,3,K 3 6 08 34 K 2 6 73 PUESTO DE SAL,152554000,151040100000000000000000000000
10000040001000,4,K 2 6 02 04,7476000,151040100000000000000000000000
10000040001000,4,K 2 6 02 04,7476000,151040100000000000000000000000
10000040001000,4,K 2 6 02 04,7476000,151040100000000000000000000000
10000040003000,4,K 2 6 38,8151000,151040100000000000000000000000
10000040003000,4,K 2 6 38,8151000,151040100000000000000000000000
10000040003000,4,K 2 6 38,8151000,151040100000000000000000000000
10000040003000,4,K 2 6 38,8151000,151040100000000000000000000000
10000040003000,4,K 2 6 38,8151000,151040100000000000000000000000
10000040003000,4,K 2 6 38,8151000,151040100000000000000000000000
10000040004000,4,K 2 6 58,17104000,151040100000000000000000000000
10000040005000,4,K 2 6 64 68 70,9124000,151040100000000000000000000000
10000040006000,4,K 2 6 90 94,18311000,151040100000000000000000000000
10000040007000,4,K 1A 6 69 C 7 1A 13,11205000,151040100000000000000000000000
10000040007000,4,K 1A 6 69 C 7 1A 13,11205000,151040100000000000000000000000
10000040008000,4,K 1A 6 29,9500000,151040100000000000000000000000
10000040008000,4,K 1A 6 29,9500000,151040100000000000000000000000
10000040009000,4,K 2 6 44,3356000,151040100000000000000000000000
10000040010000,4,K 2 6 50,9690000,151040100000000000000000000000
10000040011000,4,K 1A 6 03 5 2 6 14,8236000,151040100000000000000000000000
10000040011000,4,K 1A 6 03 5 2 6 14,8236000,151040100000000000000000000000
10000040011000,4,K 1A 6 03 5 2 6 14,8236000,151040100000000000000000000000
10000040012000,4,K 2 6 26,12458000,151040100000000000000000000000
10000040012000,4,K 2 6 26,12458000,151040100000000000000000000000
10000040013000,4,K 2 6 28,3910000,151040100000000000000000000000
10000050001000,5,C 8A 1 45,22142000,151040100000000000000000000000
10000050002000,5,C 6 1 29,320522000,151040100000000000000000000000
10000050003000,5,C 7 1 14,8855000,151040100000000000000000000000
10000050005000,5,AV A TUNJA C 6,11483000,151040100000000000000000000000
10000050006000,5,A TUNJA C 6,32982000,151040100000000000000000000000
10000050006000,5,A TUNJA C 6,32982000,151040100000000000000000000000
10000050006000,5,A TUNJA C 6,32982000,151040100000000000000000000000
10000050006000,5,A TUNJA C 6,32982000,151040100000000000000000000000
10000050007000,5,A TUNJA K 6,797000,151040100000000000000000000000
10000060001000,6,C 6 1 19 Lo 8,705000,151040100000000000000000000000
10000060002000,6,T 1 5 06 In,2205000,151040100000000000000000000000
10000060003000,6,T 1 5 12 20,11351000,151040100000000000000000000000
10000060003000,6,T 1 5 12 20,11351000,151040100000000000000000000000
10000060003000,6,T 1 5 12 20,11351000,151040100000000000000000000000
10000060003000,6,T 1 5 12 20,11351000,151040100000000000000000000000
10000060003000,6,T 1 5 12 20,11351000,151040100000000000000000000000
10000060003000,6,T 1 5 12 20,11351000,151040100000000000000000000000
10000060004000,6,T 1 5 96 100,14467000,151040100000000000000000000000
10000060005000,6,Lo SAN RAFAEL,5557000,151040100000000000000000000000
10000060005000,6,Lo SAN RAFAEL,5557000,151040100000000000000000000000
10000060006000,6,M 1 5 60,2063000,151040100000000000000000000000
10000060006000,6,M 1 5 60,2063000,151040100000000000000000000000
10000060007000,6,T 1 5 72,8764000,151040100000000000000000000000
10000060007000,6,T 1 5 72,8764000,151040100000000000000000000000
10000060008000,6,T 1 5 84,6352000,151040100000000000000000000000
10000060008000,6,T 1 5 84,6352000,151040100000000000000000000000
10000060009000,6,C 6 1 31,10130000,151040100000000000000000000000
10000060009000,6,C 6 1 31,10130000,151040100000000000000000000000
10000060009000,6,C 6 1 31,10130000,151040100000000000000000000000
10000060009000,6,C 6 1 31,10130000,151040100000000000000000000000
10000060009000,6,C 6 1 31,10130000,151040100000000000000000000000
10000060010000,6,C 6 1 59,7439000,151040100000000000000000000000
10000060011000,6,XXX,14516000,151040100000000000000000000000
10000060012000,6,C 6 1 47 Lo 7,2715000,151040100000000000000000000000
10000060013000,6,C 6 1 59 Lo 6,2377000,151040100000000000000000000000
10000060014000,6,C 6 1 71 Lo 5,2332000,151040100000000000000000000000
10000060015000,6,C 6 1 83 Lo 4,1856000,151040100000000000000000000000
10000060016000,6,TRANS 1 3 102,1019000,151040100000000000000000000000
10000060017000,6,C 6 1 107 Lo 2,2035000,151040100000000000000000000000
10000060018000,6,C 6 1 119 Lo 1,1981000,151040100000000000000000000000
10000060019000,6,C 6 1 157 LOTE LA MARINA,6337000,151040100000000000000000000000
10000060020000,6,C 6 1 137,3637000,151040100000000000000000000000
10000060020000,6,C 6 1 137,3637000,151040100000000000000000000000
10000060021000,6,C 6 1 141,2132000,151040100000000000000000000000
10000060022000,6,TRANSVERSAL 1 5 06,3215000,151040100000000000000000000000
10000060023000,6,C 6 1 95 Lo 1,1041000,151040100000000000000000000000
10000060023000,6,C 6 1 95 Lo 1,1041000,151040100000000000000000000000
10000060024000,6,C 6 1 131,160000,151040100000000000000000000000
10000060024000,6,C 6 1 131,160000,151040100000000000000000000000
10000060025000,6,C 6 1 141,160000,151040100000000000000000000000
10000060027000,6,C 6 1 87 Lo 1,170000,151040100000000000000000000000
10000060028000,6,C 6 1-19 Lo 2,751000,151040100000000000000000000000
10000060029000,6,C 6 1-19 Lo 3,797000,151040100000000000000000000000
10000060030000,6,C 6 1-19 Lo 4,979000,151040100000000000000000000000
10000060031000,6,C 6 1-83 Lo 1,179000,151040100000000000000000000000
10000070001000,7,K 3 5 04 10-,13168000,151040100000000000000000000000
10000070002000,7,K 3 5 14 20,7954000,151040100000000000000000000000
10000070003000,7,K 3 5 32,6174000,151040100000000000000000000000
10000070004000,7,K 3 5 36 38 40,17799000,151040100000000000000000000000
10000070005000,7,K 3 5 52,6466000,151040100000000000000000000000
10000070005000,7,K 3 5 52,6466000,151040100000000000000000000000
10000070005000,7,K 3 5 52,6466000,151040100000000000000000000000
10000070006000,7,C 6 3 21 25,16540000,151040100000000000000000000000
10000070007000,7,K 3 5 40,5344000,151040100000000000000000000000
10000070008000,7,D 5 3 38,22829000,151040100000000000000000000000
10000070008000,7,D 5 3 38,22829000,151040100000000000000000000000
10000070009000,7,K 3 5 24,3209000,151040100000000000000000000000
10000070010000,7,K 3 5 56 C 6 3 03,6839000,151040100000000000000000000000
10000080001000,8,K 3 5 71,27740000,151040100000000000000000000000
